2025-01-25 16:25:43,688: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2025-01-25 16:25:43,689: root: INFO: Current backtesting datetime 2023-01-21 09:29:00-05:00
2025-01-25 16:25:43,690: root: INFO: Current backtesting datetime 2023-01-21 09:29:00-05:00
2025-01-25 16:25:43,690: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2025-01-25 16:25:43,691: root: INFO: Current backtesting datetime 2023-01-23 08:30:00-05:00
2025-01-25 16:25:43,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,691: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,692: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2025-01-25 16:25:43,692: root: INFO: Current backtesting datetime 2023-01-23 09:30:00-05:00
2025-01-25 16:25:43,692: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2025-01-25 16:25:43,694: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,694: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,695: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,695: root: INFO: Current backtesting datetime 2023-01-23 16:00:00-05:00
2025-01-25 16:25:43,695: root: INFO: Current backtesting datetime 2023-01-24 09:30:00-05:00
2025-01-25 16:25:43,696: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,696: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,697: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,697: root: INFO: Current backtesting datetime 2023-01-24 16:00:00-05:00
2025-01-25 16:25:43,697: root: INFO: Current backtesting datetime 2023-01-25 09:30:00-05:00
2025-01-25 16:25:43,698: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,698: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,699: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,699: root: INFO: Current backtesting datetime 2023-01-25 16:00:00-05:00
2025-01-25 16:25:43,699: root: INFO: Current backtesting datetime 2023-01-26 09:30:00-05:00
2025-01-25 16:25:43,700: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,700: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,701: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,701: root: INFO: Current backtesting datetime 2023-01-26 16:00:00-05:00
2025-01-25 16:25:43,701: root: INFO: Current backtesting datetime 2023-01-27 09:30:00-05:00
2025-01-25 16:25:43,702: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,702: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,703: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,703: root: INFO: Current backtesting datetime 2023-01-27 16:00:00-05:00
2025-01-25 16:25:43,703: root: INFO: Current backtesting datetime 2023-01-28 09:30:00-05:00
2025-01-25 16:25:43,704: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2025-01-25 16:25:43,705: root: INFO: Current backtesting datetime 2023-01-28 09:29:00-05:00
2025-01-25 16:25:43,706: root: INFO: Current backtesting datetime 2023-01-28 09:29:00-05:00
2025-01-25 16:25:43,706: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2025-01-25 16:25:43,706: root: INFO: Current backtesting datetime 2023-01-30 08:30:00-05:00
2025-01-25 16:25:43,706: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,707: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
